Nom,Carpeta,GB
Hoy es viernes.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0017016860000000002
Importància de la feina del mestre.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.002994394
Impuestos sobre sociedades de las empresas del IBEX 35.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.002230942
Kodi comandat per mando TV Samsung.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.003962577
La Gurtel Policia de la UDEF.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0037002180000000003
La Gurtel trama entre PP y empresaris per a delinquir.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.003560077
La mágica tabla del 9.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00243342
la religiositat ajuda a viure més i millor .mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0037237370000000004
La vida de Jesus.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0036965030000000003
Las maestras de la República.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0030665700000000002
Lloro imitant plor d'un bebé.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0013772670000000002
Multinacionales energéticas Polítics porta giratòria.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.003338484
Navidad Campanitas que vais repicando.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0032159780000000004
Necesitamos caricias no relacion tóxica.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.007487279
Necesitem carícies.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.007487279
No se de que se rie de ti que eres gilipollas.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00025912600000000004
Obama a Michel Si te hubieras casado con el serias cocinera....mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001464264
Oriol cacaolat y cerveza....mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.002189504
Oriol escala.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00025187100000000003
Padre nuestro IMPACTANTE.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008741339
Pare Nostre interpelat.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008741339
Perles de sabiduria jueva.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001394684
Podemos criticats.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00652751
Policies nacionals burlant-se de l'entrada a pressó de Junqueres.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.002801614
Poni pujat per un home al sostre autobus.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0029357700000000003
Porca.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0015775930000000002
"Porqué me das flores, si yo te di basura ... cada uno da lo que tiene en el corazón.mp4",/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0014394660000000001
Preguntes amb respostes frapants.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0029756780000000003
Que viene Rajoy.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0015172220000000001
Reflescos Sucre en el cos.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0029082920000000003
Reflexions cristianes per compartir.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0021601940000000003
Reloj perdido en un pajar encontrado por un niño.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001031341
Sobre l'amistat Conte de Paulo Coelho.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0019469910000000001
Tengo ... frio....mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00044743
Textos de Teresa de Calcuta.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0029756780000000003
Ultras y franquistas Cuando rascan la chapa de pintura de democracia i libertad.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0015857920000000001
Una vez un hombre rico dio bausar a un hombre pobre.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0014394660000000001
VID-20170326-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.023163884000000003
VID-20170328-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004800309
VID-20170328-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.028544719000000003
VID-20170404-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.014220354000000001
VID-20170416-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001054573
VID-20170417-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004951489
VID-20170421-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.031081888000000002
VID-20170422-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.028321932
VID-20170511-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004043339
VID-20170518-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004780536
VID-20170610-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.01201188
VID-20170612-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.007618796000000001
VID-20170617-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004917223
VID-20170630-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.015193923000000002
VID-20170713-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0067856670000000004
VID-20170717-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00640468
VID-20170802-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.016204211
VID-20170805-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004082922
VID-20170810-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004102263
VID-20170817-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.007275028
VID-20170817-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.058968281000000004
VID-20170818-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.020291061000000003
VID-20170818-WA0008.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.017699092
VID-20170819-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006962889000000001
VID-20170819-WA0007.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.01262018
VID-20170819-WA0010.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.013130592
VID-20170820-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005593163
VID-20170822-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.009084919
VID-20170824-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005477527
VID-20170824-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008831655
VID-20170827-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.011676816000000001
VID-20170827-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.018373919000000002
VID-20170902-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0065137120000000005
VID-20170910-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.015369752
VID-20170911-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008291307000000001
VID-20171001-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.037847083000000004
VID-20171001-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.013925784
VID-20171001-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004140644000000001
VID-20171001-WA0012.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.020835365
VID-20171001-WA0025.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.027247188000000002
VID-20171002-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004127099
VID-20171002-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.01810167
VID-20171002-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.009364984
VID-20171003-WA0011.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.009273385
VID-20171003-WA0012.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.025441523
VID-20171003-WA0013.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.009273385
VID-20171005-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001371349
VID-20171005-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008104907
VID-20171006-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.011346552000000001
VID-20171007-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.025352208
VID-20171008-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008931175000000001
VID-20171010-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006498246
VID-20171010-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006498246
VID-20171017-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005858521
VID-20171017-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.014871296
VID-20171019-WA0017.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.026221864
VID-20171019-WA0020.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.010286666
VID-20171019-WA0022.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.009224952
VID-20171020-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.012581363
VID-20171020-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0009698570000000001
VID-20171021-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0011659040000000002
VID-20171023-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.015682799
VID-20171024-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.02691645
VID-20171024-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004312324
VID-20171025-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.013451223
VID-20171025-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.011792909
VID-20171026-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.010672028
VID-20171029-WA0015.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001217991
VID-20171030-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.024366397
VID-20171101-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.019671375
VID-20171101-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0075669050000000005
VID-20171101-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006616651
VID-20171103-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.039124541000000006
VID-20171104-WA0006.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.019665315000000003
VID-20171104-WA0008.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006354938
VID-20171104-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.016223496
VID-20171105-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.033694431000000004
VID-20171107-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.020300929000000002
VID-20171107-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00647015
VID-20171109-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005552704
VID-20171109-WA0015.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.016073515
VID-20171110-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001185484
VID-20171110-WA0008.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0043160180000000005
VID-20171111-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.021592382
VID-20171111-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006913698
VID-20171112-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005954308
VID-20171113-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.022600123
VID-20171113-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.019027728
VID-20171113-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.015115221000000002
VID-20171114-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.017536156
VID-20171114-WA0006.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.027834785
VID-20171114-WA0007.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005691846
VID-20171116-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.007700906
VID-20171116-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006655715
VID-20171117-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.013961942000000001
VID-20171118-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008937526000000001
VID-20171119-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004594078000000001
VID-20171119-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.025206895
VID-20171119-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.007792781
VID-20171119-WA0006.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.022767104
VID-20171119-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008095065
VID-20171119-WA0010.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00910788
VID-20171124-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.015066523000000002
VID-20171124-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.017932301
VID-20171125-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001392853
VID-20171125-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.015588915000000002
VID-20171125-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005468954000000001
VID-20171125-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.014356788
VID-20171127-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004035199000000001
VID-20171127-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.023453467000000002
VID-20171130-WA0013.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008435984
VID-20171130-WA0015.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006064484
VID-20171130-WA0018.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.024969105000000002
VID-20171130-WA0021.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.018307340000000002
VID-20171201-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.034430167000000005
VID-20171201-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.015754999000000002
VID-20171203-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0009487860000000001
VID-20171203-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.010796191
VID-20171203-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0066473800000000005
VID-20171204-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.035850570000000005
VID-20171204-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006615366
VID-20171205-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005493301
VID-20171208-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.010420961000000001
VID-20171209-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006637485
VID-20171212-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.012051367
VID-20171217-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004092416000000001
VID-20171219-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005139457
VID-20171220-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005174803
VID-20171221-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005414404
VID-20171224-WA0008.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.019722849
VID-20171224-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.054648804
VID-20171224-WA0010.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.009023868
VID-20171225-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.013225846000000001
VID-20171226-WA0006.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.018194096
VID-20171228-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.015768285
VID-20171230-WA0012.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.011997536000000001
VID-20171231-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006194772
VID-20180102-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.010043453
VID-20180115-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.01413405
VID-20180118-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.012314004
VID-20180118-WA0014.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008966018000000001
VID-20180119-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.007433931
VID-20180119-WA0010.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005736012
VID-20180120-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.017232853
VID-20180125-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00421485
VID-20180207-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0074445430000000005
VID-20180211-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008464766
VID-20180213-WA0008.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.007135974000000001
VID-20180218-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.014856593000000001
VID-20180218-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.036927196
VID-20180219-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.016690774000000002
VID-20180222-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.01224119
VID-20180223-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005400754000000001
VID-20180224-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.038760463
VID-20180224-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.020283362000000003
VID-20180224-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005706194
VID-20180225-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0074391760000000005
VID-20180225-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.010977986
VID-20180226-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.013639740000000001
VID-20180227-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0068816120000000005
VID-20180227-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004431288
VID-20180228-WA0016.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.046197038
VID-20180303-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.015335846
VID-20180304-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.049062582
VID-20180310-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.033544728
VID-20180311-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.016637774
VID-20180311-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.049880554
VID-20180313-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.022735969
VID-20180313-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.017068354
VID-20180314-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004812657000000001
VID-20180315-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.013254613
VID-20180317-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004067075
VID-20180318-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006852721000000001
VID-20180318-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0058943500000000005
VID-20180318-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.011094983000000001
VID-20180322-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008339852
VID-20180323-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.018386896
VID-20180326-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008339852
VID-20180326-WA0006.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001231928
VID-20180329-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0028881
VID-20180330-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0012204070000000002
VID-20180330-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.019466315
VID-20180331-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005659614
VID-20180331-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0039557080000000005
VID-20180331-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0039557080000000005
VID-20180401-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0065614160000000005
VID-20180401-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.004951489
VID-20180401-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0039048840000000004
VID-20180401-WA0051.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005627196
VID-20180402-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.019466692
VID-20180402-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.022965723
VID-20180402-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00458217
VID-20180402-WA0007.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.002253436
VID-20180403-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.019466692
VID-20180407-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0014813200000000002
VID-20180408-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.013312007
VID-20180408-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.002363275
VID-20180410-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00815547
VID-20180410-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00702977
VID-20180410-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.010317329
VID-20180411-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0006984700000000001
VID-20180412-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0006984700000000001
VID-20180412-WA0008.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.008017389
VID-20180412-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.006589065000000001
